,num,joueur
0,13,Wayne Hennessey
1,4,Joe Worrall
2,5,Orel Mangala
3,10,Morgan Gibbs-White
4,20,Brennan Johnson
5,22,Ryan Yates
6,23,Remo Freuler
7,24,Serge Aurier
8,30,Willy Boly
9,32,Renan Lodi
10,39,Chris Wood
