,num,joueur
0,,Robert Green
1,,Andros Townsend
2,,Christopher Samba
3,,Shaun Derry
4,,Stéphane Mbia
5,,Clint Hill
6,,Adel Taarabt
7,,Junior Hoilett
8,,Tal Ben Haim
9,,José Bosingwa
10,,Loïc Rémy
