,num,joueur
0,,Wayne Hennessey
1,,Stephen Ward
2,,Adam Hammill
3,,Roger Johnson
4,,Kevin Doyle
5,,Sylvan Ebanks-Blake
6,,Richard Stearman
7,,Christophe Berra
8,,Jamie O'Hara
9,,Karl Henry
10,,Matthew Jarvis
