,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-247,64,1,1,1,0,0,0,0,,0,2,1,1,0,1,1,0
1,Sam Surridge,16.0,eng ENG,FW,24-262,26,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
2,Brennan Johnson,20.0,wls WAL,"FW,RW",21-328,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
3,Morgan Gibbs-White,10.0,eng ENG,AM,23-079,87,0,0,0,0,0,0,3,0.0,3,2,0,2,1,1,0,0
4,Jesse Lingard,11.0,eng ENG,AM,30-122,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Danilo,28.0,br BRA,"CM,DM",21-352,90,2,0,1,0,1,0,1,0.0,1,6,3,3,2,4,4,0
6,Remo Freuler,23.0,ch SUI,CM,31-001,64,1,1,0,0,1,1,2,50.0,1,1,0,1,1,2,0,0
7,Orel Mangala,5.0,be BEL,"CM,DM",25-029,26,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
8,Renan Lodi,32.0,br BRA,"WB,LB",25-008,90,4,4,4,0,0,4,6,66.7,2,2,0,2,0,4,5,0
9,Neco Williams,7.0,wls WAL,"WB,RB",22-003,90,3,1,3,0,0,1,2,50.0,1,0,0,0,1,4,3,0
10,Scott McKenna,26.0,sct SCO,CB,26-155,80,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
11,Emmanuel Dennis,25.0,ng NGA,"LW,CB",25-152,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
12,Moussa Niakhate,19.0,sn SEN,CB,27-039,90,3,0,2,1,0,0,0,,0,5,0,5,1,4,2,0
13,Felipe,38.0,br BRA,CB,33-335,90,5,4,2,3,0,2,4,50.0,2,5,1,4,4,9,6,0
14,Keylor Navas,12.0,cr CRC,GK,36-122,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
15,15 Players,,,,,990,20,11,13,5,2,9,21,42.9,12,25,5,20,11,31,27,0
