,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Diogo Jota,20.0,pt POR,FW,24-141,57,37,37,0,0,0,0,1,0,0,0,0,0,25,0,4
1,James Milner,7.0,eng ENG,LM,35-110,33,32,30,2,1,0,0,1,1,0,0,0,0,28,0,0
2,Roberto Firmino,9.0,br BRA,FW,29-204,90,59,59,0,0,1,0,0,0,0,0,0,0,49,0,1
3,Sadio Mané,10.0,sn SEN,"LM,FW",29-014,90,46,45,1,0,0,0,1,0,1,0,0,0,37,0,2
4,Thiago Alcántara,6.0,es ESP,CM,30-013,76,101,101,0,0,0,2,0,0,0,0,0,0,91,0,0
5,Curtis Jones,17.0,eng ENG,CM,20-084,14,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0
6,Georginio Wijnaldum,5.0,nl NED,CM,30-164,90,95,95,0,0,0,0,0,0,0,0,0,0,93,0,0
7,Mohamed Salah,11.0,eg EGY,RM,28-313,90,43,42,1,0,0,0,2,0,0,0,0,0,35,0,2
8,Andrew Robertson,26.0,sct SCO,LB,27-044,90,107,95,12,1,0,0,6,8,3,0,2,0,97,0,1
9,Ozan Kabak,19.0,tr TUR,CB,21-030,90,81,79,2,1,0,0,0,1,0,0,0,0,76,0,0
10,Fabinho,3.0,br BRA,CB,27-183,90,83,79,4,3,0,1,0,1,0,0,0,0,82,0,0
11,Trent Alexander-Arnold,66.0,eng ENG,RB,22-199,90,101,88,12,2,0,0,6,8,2,0,2,0,86,1,3
12,Alisson,1.0,br BRA,GK,28-204,90,37,31,6,2,0,0,0,0,0,0,0,0,36,0,0
13,13 Players,,,,,990,834,793,40,10,1,3,17,19,6,0,4,0,746,1,13
