,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,David McGoldrick,17.0,ie IRL,"FW,CM",33-018,90,1,0,0,1,0,0,0,,0,2,1,1,0,1,2,0
1,Oliver Burke,14.0,sct SCO,FW,23-254,73,2,0,0,2,0,0,0,,0,1,0,1,0,2,0,0
2,Rhian Brewster,24.0,eng ENG,FW,20-260,17,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
3,John Fleck,4.0,sct SCO,CM,29-115,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
4,Ethan Ampadu,22.0,wls WAL,CM,20-094,90,5,3,2,2,1,2,5,40.0,3,2,0,2,3,8,1,0
5,Sander Berge,8.0,no NOR,CM,22-307,11,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
6,Phil Jagielka,15.0,eng ENG,CB,38-122,51,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0
7,Lys Mousset,11.0,fr FRA,FW,24-313,28,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
8,Enda Stevens,3.0,ie IRL,LB,30-161,90,2,1,0,0,2,2,2,100.0,0,1,1,0,0,2,1,0
9,Jack Robinson,19.0,eng ENG,CB,27-107,90,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,0,0
10,John Egan,12.0,ie IRL,CB,28-058,90,4,4,3,1,0,3,3,100.0,0,1,1,0,1,5,3,0
11,Chris Basham,6.0,eng ENG,"CM,CB",32-150,90,1,1,0,0,1,1,2,50.0,1,0,0,0,1,2,1,0
12,George Baldock,2.0,gr GRE,RB,27-283,90,3,3,2,0,1,1,2,50.0,1,2,0,2,1,4,1,0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-217,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1
14,14 Players,,,,,990,20,13,8,7,5,10,18,55.6,8,10,3,7,10,30,12,1
