,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Karlan Grant,29.0,eng ENG,FW,23-085,45,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0.0
1,Charlie Austin,15.0,eng ENG,FW,31-160,45,0,0,0,0,1,1,0,1,1,0,0,0,1,2,3,40.0
2,Callum Robinson,7.0,ie IRL,FW,25-314,45,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.0
3,Kieran Gibbs,3.0,eng ENG,"WB,LB",31-077,45,0,0,0,1,0,0,1,0,2,0,0,0,6,0,1,0.0
4,Filip Krovinović,17.0,hr CRO,"CM,AM",25-105,90,0,0,0,1,2,0,1,0,0,0,0,0,5,1,1,50.0
5,Romaine Sawyers,19.0,kn SKN,CM,29-040,90,0,0,0,1,2,0,0,0,0,0,0,0,7,0,1,0.0
6,Conor Gallagher,18.0,eng ENG,CM,20-310,79,0,0,0,1,1,0,2,0,3,0,0,0,5,1,1,50.0
7,Kamil Grosicki,13.0,pl POL,"LM,CM",32-187,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
8,Matt Phillips,10.0,sct SCO,"WB,FW,RM",29-274,90,0,0,0,3,0,0,7,0,1,0,0,0,3,0,1,0.0
9,Darnell Furlong,2.0,eng ENG,"WB,RB",25-042,90,1,0,0,1,1,0,7,1,1,0,0,0,3,3,1,75.0
10,Dara O'Shea,27.0,ie IRL,CB,21-283,90,0,0,0,0,1,0,1,1,2,0,0,0,3,6,4,60.0
11,Branislav Ivanović,20.0,rs SRB,CB,36-294,90,1,0,0,2,0,0,0,1,1,0,0,0,3,0,2,0.0
12,Semi Ajayi,6.0,ng NGA,CB,27-033,90,1,0,0,1,0,0,2,1,0,0,0,0,5,3,2,60.0
13,Sam Johnstone,1.0,eng ENG,GK,27-262,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,3,0,0,12,9,2,24,5,11,0,0,0,47,16,20,44.4
