,num,joueur
0,,Matthew Connolly
1,,Ákos Buzsáky
2,,Adel Taarabt
3,,Alejandro Faurlín
4,,Bradley Orr
5,,Patrick Agyemang
6,,Danny Gabbidon
7,,Shaun Derry
8,,Fitz Hall
9,,
10,,Brian Murphy
