,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Steve Mounié,24.0,bj BEN,FW,23-094,90,39,1,2,27,10,0,39,0,0,,0,,17,147,23,0,0,0,4,2,32,8
1,Joe Lolley,18.0,eng ENG,LW,25-129,58,27,0,1,22,5,0,27,2,0,0.0,2,100.0,18,85,16,0,2,0,4,3,22,7
2,Collin Quaner,23.0,de GER,"RW,WB",26-197,32,12,0,3,4,5,1,12,0,0,,0,,8,50,20,1,0,1,1,1,10,3
3,Rajiv van La Parra,17.0,nl NED,"RW,LW,WB,AM",26-211,90,53,1,10,32,14,0,53,6,6,100.0,0,0.0,33,355,188,5,1,0,3,3,38,3
4,Tom Ince,22.0,eng ENG,"AM,WB",25-336,90,57,0,3,38,16,0,57,3,1,33.3,2,66.7,28,180,67,2,0,0,5,0,39,8
5,Aaron Mooy,10.0,au AUS,"DM,CM",27-108,90,69,2,14,42,15,0,69,2,2,100.0,0,0.0,28,137,59,1,2,0,1,1,43,4
6,Danny Williams,19.0,us USA,"DM,CM",28-299,90,61,2,19,38,4,0,61,1,1,100.0,0,0.0,35,172,50,0,0,0,3,0,41,1
7,Chris Löwe,15.0,de GER,LB,28-260,75,65,2,17,34,14,0,65,0,0,,0,,24,228,102,3,2,0,0,0,34,1
8,Scott Malone,3.0,eng ENG,"CB,LB",26-282,15,11,2,5,5,1,0,11,0,0,,0,,2,14,11,1,1,0,0,0,1,1
9,Christopher Schindler,26.0,de GER,CB,27-247,90,75,6,40,34,1,0,75,1,1,100.0,0,0.0,28,129,61,0,0,0,0,0,39,0
10,Mathias Jørgensen,25.0,dk DEN,CB,27-253,90,57,8,27,29,1,1,57,0,0,,0,,20,85,60,0,0,0,0,0,29,0
11,Tommy Smith,2.0,eng ENG,RB,25-262,81,64,2,15,36,13,0,64,0,0,,0,,22,151,82,2,0,0,1,0,35,5
12,Laurent Depoitre,20.0,be BEL,"FW,RB",29-025,9,3,0,0,2,1,0,3,0,0,,0,,1,7,0,0,0,0,1,0,1,0
13,Jonas Lössl,1.0,dk DEN,GK,28-334,90,41,35,41,0,0,0,41,0,0,,0,,23,142,61,0,0,0,0,0,22,0
14,14 Players,,,,,990,634,61,197,343,100,2,634,15,11,73.3,4,26.7,287,1882,800,15,8,1,23,10,386,41
