,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Danny Ings,9.0,eng ENG,FW,28-221,90,0,0,0,0,1,0,0,0,35,2,1,1,0.1,0.1,0.0,1,0,19,24,79.2,2,19,1,2,0
1,Che Adams,10.0,sct SCO,FW,24-231,76,0,0,0,0,0,0,0,0,25,2,1,0,0.0,0.0,0.0,0,0,8,18,44.4,1,16,2,1,1
2,Dan Nlundulu,40.0,eng ENG,FW,22-024,14,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,1,2,0,0,0
3,Nathan Redmond,11.0,eng ENG,LM,26-360,87,0,0,0,0,2,0,0,0,54,0,0,1,0.0,0.0,0.0,0,0,25,40,62.5,3,30,3,2,1
4,Caleb Watts,65.0,au AUS,LM,19-044,3,0,0,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0
5,Stuart Armstrong,17.0,sct SCO,CM,28-336,90,0,0,0,0,1,0,1,0,83,4,2,0,0.0,0.0,0.2,3,0,57,67,85.1,7,43,6,3,1
6,James Ward-Prowse,8.0,eng ENG,CM,26-120,90,0,0,0,0,0,0,0,0,87,3,1,1,0.0,0.0,0.0,3,0,56,79,70.9,2,27,0,1,0
7,Moussa Djenepo,12.0,ml MLI,"RM,RB",22-259,90,0,0,0,0,2,0,0,0,60,6,3,1,0.3,0.3,0.0,2,0,25,37,67.6,0,32,3,3,1
8,Ryan Bertrand,3.0,eng ENG,LB,31-208,90,0,0,0,0,0,0,0,0,58,0,0,0,0.0,0.0,0.0,1,0,45,55,81.8,9,34,1,0,0
9,Mohammed Salisu,22.0,gh GHA,CB,21-318,62,0,0,0,0,1,0,0,0,31,1,2,0,0.0,0.0,0.0,0,0,22,25,88.0,0,19,0,0,0
10,Nathan Tella,23.0,ng NGA,RM,21-239,28,0,0,0,0,1,0,1,0,16,1,0,0,0.0,0.0,0.0,2,0,9,11,81.8,0,11,2,0,0
11,Jannik Vestergaard,4.0,dk DEN,CB,28-210,90,0,0,0,0,1,1,0,0,66,0,2,4,0.1,0.1,0.0,0,0,42,52,80.8,2,39,0,0,0
12,Jan Bednarek,35.0,pl POL,"RB,CB",24-323,90,0,0,0,0,0,0,0,0,81,4,4,2,0.0,0.0,0.0,0,0,51,65,78.5,0,34,1,0,0
13,Fraser Forster,44.0,eng ENG,GK,32-349,90,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.0,0,0,19,32,59.4,0,20,0,0,0
14,14 Players,,,,,990,0,0,0,0,9,1,2,0,637,26,16,10,0.6,0.6,0.3,12,0,380,509,74.7,27,327,19,12,4
