,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Ivan Toney,17.0,eng ENG,FW,26-067,90,6,13,46.2,66,16,4,7,57.1,2,4,50.0,0,0,,0,0.0,0.0,0,1,0,0,0
1,Yoane Wissa,11.0,cd COD,"LW,RM,FW",25-261,90,18,26,69.2,198,91,12,17,70.6,5,6,83.3,0,0,,1,0.1,0.2,2,0,3,1,4
2,Bryan Mbeumo,19.0,cm CMR,"RW,LB,WB",22-288,90,16,24,66.7,217,63,11,13,84.6,5,8,62.5,0,2,0.0,0,0.2,0.1,1,1,1,0,2
3,Christian Eriksen,21.0,dk DEN,"LM,CM",30-097,90,40,53,75.5,828,343,17,19,89.5,11,15,73.3,11,15,73.3,0,0.2,0.1,4,5,0,0,4
4,Vitaly Janelt,27.0,de GER,"CM,CB",24-012,90,37,44,84.1,610,218,18,20,90.0,16,18,88.9,3,4,75.0,0,0.0,0.0,0,5,0,0,6
5,Mathias Jensen,8.0,dk DEN,RM,26-141,57,18,22,81.8,319,86,6,6,100.0,11,13,84.6,1,1,100.0,0,0.2,0.0,3,2,2,0,5
6,Josh Dasilva,10.0,eng ENG,"LM,RM,CM",23-211,33,13,17,76.5,183,47,8,9,88.9,3,5,60.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
7,Rico Henry,3.0,eng ENG,LB,24-318,62,29,41,70.7,413,218,19,22,86.4,9,13,69.2,1,5,20.0,0,0.0,0.0,0,0,0,0,1
8,Sergi Canós,7.0,es ESP,"LB,WB",25-109,17,8,10,80.0,96,28,5,5,100.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0
9,Mads Bech Sørensen,29.0,dk DEN,CB,23-135,70,42,50,84.0,795,271,13,14,92.9,24,29,82.8,4,5,80.0,0,0.1,0.0,2,1,0,0,1
10,Shandon Baptiste,26.0,gd GRN,"RB,CM",24-044,20,16,18,88.9,217,80,11,11,100.0,5,5,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,0
11,Pontus Jansson,18.0,se SWE,CB,31-098,90,46,52,88.5,838,233,14,16,87.5,29,32,90.6,2,3,66.7,0,0.0,0.0,0,0,0,0,1
12,Kristoffer Ajer,20.0,no NOR,"RB,CB",24-035,90,34,46,73.9,556,258,12,15,80.0,21,25,84.0,1,6,16.7,0,0.0,0.0,0,1,0,0,5
13,David Raya,1.0,es ESP,GK,26-249,90,22,36,61.1,687,526,1,1,100.0,14,15,93.3,7,20,35.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,979,345,452,76.3,6023,2478,151,175,86.3,158,192,82.3,31,65,47.7,1,0.8,0.5,12,19,6,1,30
