,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Harry Kane,10.0,eng ENG,FW,29-051,90,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,50.0
1,Richarlison,9.0,br BRA,AM,25-130,58,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,
2,Son Heung-min,7.0,kr KOR,AM,30-071,32,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,100.0
3,Dejan Kulusevski,21.0,se SWE,AM,22-145,69,0,0,0,1,0,0,2,0,0,0,0,0,3,1,0,100.0
4,Yves Bissouma,38.0,ml MLI,AM,26-018,21,0,0,0,1,0,0,0,2,0,0,0,0,2,1,0,100.0
5,Rodrigo Bentancur,30.0,uy URU,CM,25-084,90,0,0,0,1,0,0,0,4,2,0,0,0,11,0,0,
6,Pierre Højbjerg,5.0,dk DEN,CM,27-043,90,0,0,0,0,2,0,0,2,0,0,0,0,9,1,0,100.0
7,Ryan Sessegnon,19.0,eng ENG,WB,22-122,90,0,0,0,1,0,0,5,1,0,0,0,0,5,1,3,25.0
8,Ivan Perišić,14.0,hr CRO,WB,33-227,54,1,0,0,1,0,0,7,0,0,0,0,0,4,0,1,0.0
9,Emerson,12.0,br BRA,WB,23-246,36,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,100.0
10,Clément Lenglet,34.0,fr FRA,CB,27-092,90,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,
11,Eric Dier,15.0,eng ENG,CB,28-245,90,0,0,0,0,0,0,0,1,0,0,0,0,6,1,2,33.3
12,Davinson Sánchez,6.0,co COL,CB,26-097,58,0,0,0,2,0,0,0,0,1,0,1,0,4,2,1,66.7
13,Cristian Romero,17.0,ar ARG,CB,24-143,32,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,
14,Hugo Lloris,1.0,fr FRA,GK,35-265,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
15,15 Players,,,,,990,1,0,0,9,8,1,16,14,4,0,1,0,55,12,9,57.1
