,num,joueur
0,,Paddy Kenny
1,,Adel Taarabt
2,,Bobby Zamora
3,,Djibril Cissé
4,,Joey Barton
5,,Taye Taiwo
6,,Nedum Onuoha
7,,Anton Ferdinand
8,,Shaun Wright-Phillips
9,,Shaun Derry
10,,Luke Young
