,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Pierre-Emerick Aubameyang,14.0,ga GAB,FW,29-167,90,0,0,0,1,2,5,3,0,3,0,0,0,1,2,3,40.0
1,Alex Iwobi,17.0,ng NGA,LW,22-213,45,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0.0
2,Alexandre Lacazette,9.0,fr FRA,FW,27-188,45,0,0,0,0,2,0,3,0,0,0,0,0,0,1,2,33.3
3,Henrikh Mkhitaryan,7.0,am ARM,RW,29-315,45,0,0,0,1,1,0,3,0,2,0,0,0,4,1,0,100.0
4,Aaron Ramsey,8.0,wls WAL,AM,27-341,45,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,0.0
5,Sead Kolašinac,31.0,ba BIH,"LM,WB,LB",25-165,90,0,0,0,1,1,0,3,0,1,0,0,0,6,0,0,
6,Granit Xhaka,34.0,ch SUI,CM,26-066,90,1,0,0,2,3,0,8,1,2,0,0,0,5,0,0,
7,Lucas Torreira,11.0,uy URU,"CM,RM",22-294,90,1,0,0,2,2,0,0,1,2,0,0,0,12,0,0,
8,Héctor Bellerín,2.0,es ESP,"RM,WB,RB",23-258,90,0,0,0,0,1,0,1,1,1,0,0,0,8,0,0,
9,Rob Holding,16.0,eng ENG,CB,23-073,90,0,0,0,1,1,0,0,3,1,0,1,0,8,2,0,100.0
10,Sokratis Papastathopoulos,5.0,gr GRE,CB,30-176,90,0,0,0,4,1,0,0,1,0,0,0,0,3,2,2,50.0
11,Shkodran Mustafi,20.0,de GER,CB,26-229,70,1,0,0,3,1,0,0,3,2,0,0,0,4,4,3,57.1
12,Mattéo Guendouzi,29.0,fr FRA,LM,19-232,20,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,
13,Bernd Leno,19.0,de GER,GK,26-273,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,3,0,0,15,16,5,22,12,16,0,1,0,61,12,15,44.4
