,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Pierre-Emerick Aubameyang,14.0,ga GAB,FW,29-167,90,22,19,3,0,0,0,3,0,0,0,0,0,17,0,1
1,Alex Iwobi,17.0,ng NGA,LW,22-213,45,18,18,0,0,0,1,0,0,0,0,0,0,14,0,0
2,Alexandre Lacazette,9.0,fr FRA,FW,27-188,45,12,11,0,0,0,1,3,0,0,0,0,0,8,1,1
3,Henrikh Mkhitaryan,7.0,am ARM,RW,29-315,45,21,18,3,0,0,0,3,0,3,0,0,0,17,0,1
4,Aaron Ramsey,8.0,wls WAL,AM,27-341,45,16,16,0,0,1,0,1,0,0,0,0,0,11,0,1
5,Sead Kolašinac,31.0,ba BIH,"LM,WB,LB",25-165,90,57,46,10,1,1,0,3,9,0,0,0,0,38,1,2
6,Granit Xhaka,34.0,ch SUI,CM,26-066,90,62,53,9,4,0,2,8,0,5,2,1,0,49,0,0
7,Lucas Torreira,11.0,uy URU,"CM,RM",22-294,90,49,46,2,2,0,1,0,0,0,0,0,0,43,1,0
8,Héctor Bellerín,2.0,es ESP,"RM,WB,RB",23-258,90,63,54,9,1,2,0,1,8,0,0,0,0,54,0,2
9,Rob Holding,16.0,eng ENG,CB,23-073,90,65,63,2,2,0,3,0,0,0,0,0,0,60,0,0
10,Sokratis Papastathopoulos,5.0,gr GRE,CB,30-176,90,49,45,4,4,0,0,0,0,0,0,0,0,47,0,0
11,Shkodran Mustafi,20.0,de GER,CB,26-229,70,48,42,4,3,0,0,0,1,0,0,0,0,42,2,0
12,Mattéo Guendouzi,29.0,fr FRA,LM,19-232,20,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0
13,Bernd Leno,19.0,de GER,GK,26-273,90,34,28,6,1,0,0,0,0,0,0,0,0,21,0,0
14,14 Players,,,,,990,526,469,52,18,4,8,22,18,8,2,1,0,428,5,8
