,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Shane Long,7.0,ie IRL,FW,30-244,82,23,22,1,0,0,0,1,0,0,0,0,0,15,0,0
1,Charlie Austin,10.0,eng ENG,FW,28-080,8,4,4,0,0,0,0,1,0,0,0,0,0,1,0,1
2,Nathan Redmond,22.0,eng ENG,"LW,LM",23-201,90,47,47,0,0,0,0,2,0,0,0,0,0,39,0,0
3,Dušan Tadić,11.0,rs SRB,"RW,RM",28-307,90,59,55,3,0,1,0,7,1,2,2,0,0,42,1,3
4,Steven Davis,8.0,nir NIR,AM,32-265,72,56,49,7,1,0,0,6,0,5,2,2,1,43,0,3
5,Manolo Gabbiadini,20.0,it ITA,"FW,AM",25-301,18,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
6,Mario Lemina,18.0,ga GAB,"DM,CM",24-022,90,78,77,1,0,0,0,2,1,0,0,0,0,65,0,0
7,Oriol Romeu,14.0,es ESP,"DM,CM",25-364,90,73,72,1,1,0,1,0,0,0,0,0,0,70,0,2
8,Ryan Bertrand,21.0,eng ENG,LB,28-049,90,53,45,8,2,0,0,4,6,0,0,0,0,45,0,1
9,Wesley Hoedt,6.0,nl NED,CB,23-201,90,57,54,3,2,0,0,0,1,0,0,0,0,49,0,0
10,Maya Yoshida,3.0,jp JPN,CB,29-030,90,56,55,0,0,0,0,0,0,0,0,0,0,49,1,0
11,Cédric Soares,2.0,pt POR,RB,26-023,82,53,43,10,0,0,0,5,10,0,0,0,0,36,0,2
12,James Ward-Prowse,16.0,eng ENG,RB,22-326,8,13,9,4,1,0,0,3,2,1,1,0,0,8,0,0
13,Fraser Forster,44.0,eng ENG,GK,29-190,90,29,22,6,3,0,0,0,0,0,0,0,0,22,1,0
14,14 Players,,,,,990,605,558,44,10,1,1,31,21,8,5,2,1,486,3,12
