,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Aleksandar Mitrović,9.0,rs SRB,FW,28-106,90,26,25,1,0,0,1,0,1,0,0,0,0,18,0,0
1,Willian,20.0,br BRA,LW,34-144,90,44,42,2,0,0,2,2,0,2,0,0,0,33,0,0
2,Bobby Reid,14.0,jm JAM,RW,29-332,61,24,23,1,0,0,0,2,1,0,0,0,0,14,0,2
3,Daniel James,21.0,wls WAL,RW,25-051,29,12,12,0,0,0,0,0,0,0,0,0,0,4,0,2
4,Andreas Pereira,18.0,br BRA,AM,26-364,89,33,27,6,3,0,1,3,1,2,1,0,0,27,0,1
5,Tosin Adarabioyo,4.0,eng ENG,CB,25-098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,João Palhinha,26.0,pt POR,DM,27-175,90,44,43,1,1,0,2,0,0,0,0,0,0,34,0,0
7,Harrison Reed,6.0,eng ENG,DM,27-338,61,33,31,2,0,0,0,1,0,0,0,0,0,28,0,0
8,Tom Cairney,10.0,sct SCO,"DM,CM",31-345,29,28,27,1,0,0,0,1,1,0,0,0,0,20,0,1
9,Antonee Robinson,33.0,us USA,LB,25-145,90,71,58,13,2,0,1,3,11,0,0,0,0,50,0,4
10,Tim Ream,13.0,us USA,CB,35-087,90,87,84,2,1,0,1,0,1,0,0,0,0,80,1,0
11,Issa Diop,31.0,fr FRA,CB,25-356,90,104,101,3,3,0,0,0,0,0,0,0,0,85,0,0
12,Kenny Tete,2.0,nl NED,RB,27-083,90,83,66,17,3,0,1,0,14,0,0,0,0,65,0,1
13,Bernd Leno,17.0,de GER,GK,30-302,90,39,33,6,0,0,0,0,0,0,0,0,0,38,0,0
14,14 Players,,,,,990,628,572,55,13,0,9,12,30,4,1,0,0,496,1,11
