,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Oumar Niasse,29.0,sn SEN,FW,28-325,90,38,2,3,8,28,11,38,5,2,40.0,3,60.0,24,168,87,3,1,4,8,4,31,8
1,Junior Hoilett,33.0,ca CAN,LW,28-277,90,44,0,6,18,21,3,44,3,0,0.0,3,100.0,20,150,59,2,0,0,3,2,23,5
2,Josh Murphy,11.0,eng ENG,RW,24-013,90,35,1,9,11,15,2,35,3,1,33.3,2,66.7,19,89,27,0,0,0,3,3,19,8
3,Víctor Camarasa,21.0,es ESP,AM,24-285,67,41,1,3,15,23,3,41,0,0,,0,,21,156,44,1,1,0,2,3,23,6
4,Joe Ralls,8.0,eng ENG,DM,25-148,23,5,0,3,0,2,0,5,0,0,,0,,3,19,3,0,0,0,0,0,0,0
5,Harry Arter,7.0,ie IRL,"DM,AM",29-071,83,29,0,6,16,8,0,29,0,0,,0,,11,100,50,2,2,0,0,1,9,0
6,Callum Paterson,13.0,sct SCO,AM,24-147,7,2,0,0,0,2,0,2,0,0,,0,,1,0,0,0,0,0,1,0,1,0
7,Aron Gunnarsson,17.0,is ISL,DM,29-321,90,45,1,10,23,12,2,45,1,1,100.0,0,0.0,13,55,27,1,0,0,1,0,12,0
8,Joe Bennett,3.0,eng ENG,LB,28-346,61,21,1,6,8,7,1,21,1,1,100.0,0,0.0,6,17,10,1,1,1,0,0,8,0
9,Leandro Bacuna,15.0,cw CUW,LB,27-200,29,9,4,8,1,0,0,9,1,1,100.0,0,0.0,3,11,2,0,0,0,0,0,2,0
10,Bruno Ecuele Manga,5.0,ga GAB,CB,30-236,90,27,3,12,13,2,2,27,1,1,100.0,0,0.0,9,49,19,1,0,0,0,0,7,0
11,Sean Morrison,4.0,eng ENG,CB,28-060,90,24,3,11,11,2,2,24,0,0,,0,,3,4,1,0,0,0,0,0,5,0
12,Lee Peltier,2.0,eng ENG,RB,32-088,90,35,4,11,13,11,0,35,0,0,,0,,3,5,0,0,0,0,1,0,6,0
13,Neil Etheridge,1.0,ph PHI,GK,29-030,90,34,23,34,0,0,0,34,0,0,,0,,12,111,72,0,0,0,0,0,11,0
14,14 Players,,,,,990,389,43,122,137,133,26,389,15,7,46.7,8,53.3,148,934,401,11,5,5,19,13,157,27
