,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
27,2012-03-11,,Premier League,Matchweek 28,Sun,Home,D,1,1,Wigan Athletic,,"26,653",,4-1-2-1-2◆,Kevin Friend,https://fbref.com/en/matches/e50be68c/Norwich-City-Wigan-Athletic-March-11-2012-Premier-League,
28,2012-03-18,,Premier League,Matchweek 29,Sun,Away,L,0,1,Newcastle Utd,,"47,833",,4-5-1,Phil Dowd,https://fbref.com/en/matches/d35535f5/Newcastle-United-Norwich-City-March-18-2012-Premier-League,
29,2012-03-24,,Premier League,Matchweek 30,Sat,Home,W,2,1,Wolves,,"26,752",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/74cf9db4/Norwich-City-Wolverhampton-Wanderers-March-24-2012-Premier-League,
30,2012-03-31,,Premier League,Matchweek 31,Sat,Away,L,1,2,Fulham,,"25,700",,5-4-1,Anthony Taylor,https://fbref.com/en/matches/04aae858/Fulham-Norwich-City-March-31-2012-Premier-League,
31,2012-04-07,,Premier League,Matchweek 32,Sat,Home,D,2,2,Everton,,"26,554",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/15971121/Norwich-City-Everton-April-7-2012-Premier-League,
32,2012-04-09,,Premier League,Matchweek 33,Mon,Away,W,2,1,Tottenham,,"36,126",,4-4-2,Michael Oliver,https://fbref.com/en/matches/76310aba/Tottenham-Hotspur-Norwich-City-April-9-2012-Premier-League,
33,2012-04-14,,Premier League,Matchweek 34,Sat,Home,L,1,6,Manchester City,,"26,812",,4-4-2,Chris Foy,https://fbref.com/en/matches/5fcadd29/Norwich-City-Manchester-City-April-14-2012-Premier-League,
34,2012-04-21,,Premier League,Matchweek 35,Sat,Away,L,0,2,Blackburn,,"23,218",,4-4-2,Kevin Friend,https://fbref.com/en/matches/efab609d/Blackburn-Rovers-Norwich-City-April-21-2012-Premier-League,
35,2012-04-28,,Premier League,Matchweek 36,Sat,Home,L,0,3,Liverpool,,"26,819",,4-5-1,Mark Halsey,https://fbref.com/en/matches/15f36f5c/Norwich-City-Liverpool-April-28-2012-Premier-League,
36,2012-05-05,,Premier League,Matchweek 37,Sat,Away,D,3,3,Arsenal,,"60,092",,4-1-2-1-2◆,Anthony Taylor,https://fbref.com/en/matches/a53a043f/Arsenal-Norwich-City-May-5-2012-Premier-League,
37,2012-05-13,,Premier League,Matchweek 38,Sun,Home,W,2,0,Aston Villa,,"26,803",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/059277a3/Norwich-City-Aston-Villa-May-13-2012-Premier-League,
