,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Gabriel Jesus,9.0,br BRA,"FW,LW",23-256,90,0,0,0,0,1,1,0,0,0,0,0,0,3,2,3,40.0
1,Phil Foden,47.0,eng ENG,LW,20-201,75,0,0,0,0,1,2,6,0,2,0,0,0,2,1,4,20.0
2,Sergio Agüero,10.0,ar ARG,FW,32-196,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
3,Raheem Sterling,7.0,eng ENG,RW,26-007,90,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0
4,Kevin De Bruyne,17.0,be BEL,AM,29-170,90,0,0,0,0,1,0,16,0,0,0,0,0,1,0,0,
5,İlkay Gündoğan,8.0,de GER,DM,30-052,90,0,0,0,0,2,0,2,1,0,0,0,0,12,0,0,
6,Rodri,16.0,es ESP,DM,24-176,90,0,0,0,1,1,0,1,2,1,0,0,0,11,3,1,75.0
7,Benjamin Mendy,22.0,fr FRA,LB,26-151,74,0,0,0,0,0,0,1,1,1,0,0,0,3,1,1,50.0
8,Kyle Walker,2.0,eng ENG,RB,30-201,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
9,Nathan Aké,6.0,nl NED,CB,25-301,90,1,0,0,2,0,0,0,2,0,0,0,0,3,6,2,75.0
10,Rúben Dias,3.0,pt POR,CB,23-215,90,0,0,0,0,1,0,0,0,0,0,0,1,4,3,0,100.0
11,João Cancelo,27.0,pt POR,"RB,LB",26-202,90,1,0,0,1,0,0,4,2,0,0,0,0,5,2,1,66.7
12,Ederson,31.0,br BRA,GK,27-120,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
13,13 Players,,,,,990,2,0,0,5,8,3,32,8,4,0,0,1,49,19,14,57.6
