,num,joueur
0,7,Gerard Deulofeu
1,11,Richarlison
2,15,Craig Cathcart
3,16,Abdoulaye Doucouré
4,18,Andre Gray
5,19,Will Hughes
6,25,José Holebas
7,27,Christian Kabasele
8,37,Roberto Pereyra
9,,
10,35,Daniel Bachmann
