,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Johan Elmander,,se SWE,FW,29-107,80,1,0,0,,,,0,0,,,,,,,0,,
1,Matthew Taylor,,eng ENG,"DF,MF",28-288,10,0,0,0,,,,0,0,,,,,,,0,,
2,Kevin Davies,,eng ENG,FW,33-169,90,0,0,0,,,,1,0,,,,,,,0,,
3,Martin Petrov,,bg BUL,"FW,MF",31-239,65,0,0,0,,,,0,0,,,,,,,0,,
4,Andy O'Brien,,ie IRL,DF,31-074,25,0,0,0,,,,0,0,,,,,,,0,,
5,Fabrice Muamba,,eng ENG,MF,22-158,90,0,0,0,,,,0,0,,,,,,,0,,
6,Stuart Holden,,us USA,MF,25-041,90,0,0,0,,,,0,0,,,,,,,0,,
7,Lee Chung-yong,,kr KOR,"FW,MF",22-071,80,0,1,0,,,,0,0,,,,,,,0,,
8,Robbie Blake,,eng ENG,"FW,MF",34-191,10,0,0,0,,,,0,0,,,,,,,0,,
9,Paul Robinson,,eng ENG,DF,31-271,90,0,0,0,,,,0,0,,,,,,,0,,
10,Zat Knight,,eng ENG,DF,30-132,90,0,0,0,,,,0,0,,,,,,,0,,
11,Gary Cahill,,eng ENG,DF,24-266,63,0,0,0,,,,0,1,,,,,,,0,,
12,Grétar Steinsson,,is ISL,DF,28-245,90,0,0,0,,,,1,0,,,,,,,0,,
13,Ádám Bogdán,,hu HUN,GK,22-349,90,0,0,0,,,,0,0,,,,,,,0,,
14,14 Players,,,,,963,1,1,0,,,,2,1,,,,,,,0,,
