,num,joueur
0,,Martin Olsson
1,,Junior Hoilett
2,,Jason Roberts
3,,Míchel Salgado
4,,Gaël Givet
5,,Mame Biram Diouf
6,,Steven Nzonzi
7,,Christopher Samba
8,,Grant Hanley
9,,
10,,Mark Bunn
