,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Saido Berahino,9.0,bi BDI,FW,24-057,69,8,12,66.7,82,11,7,9,77.8,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1
1,Peter Crouch,25.0,eng ENG,FW,36-243,21,3,6,50.0,32,15,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
2,Eric Maxim Choupo-Moting,10.0,cm CMR,AM,28-191,90,16,22,72.7,216,137,9,11,81.8,5,8,62.5,1,2,50.0,1,0.9,0.1,1,0,1,0,2
3,Xherdan Shaqiri,22.0,ch SUI,AM,25-355,86,24,36,66.7,404,176,15,19,78.9,6,10,60.0,3,7,42.9,1,0.3,0.3,5,2,0,0,4
4,Ibrahim Afellay,14.0,nl NED,AM,31-181,4,0,2,0.0,0,0,0,0,,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
5,Darren Fletcher,24.0,sct SCO,CM,33-241,90,16,25,64.0,402,102,3,4,75.0,8,12,66.7,5,8,62.5,0,0.0,0.0,1,1,1,0,1
6,Joe Allen,4.0,wls WAL,CM,27-200,90,26,32,81.3,481,139,9,10,90.0,15,16,93.8,2,2,100.0,0,0.0,0.1,0,3,2,0,5
7,Erik Pieters,3.0,nl NED,WB,29-054,90,25,36,69.4,425,226,11,15,73.3,11,15,73.3,3,5,60.0,0,0.1,0.0,1,1,1,1,2
8,Mame Biram Diouf,18.0,sn SEN,WB,29-288,89,13,22,59.1,164,86,10,13,76.9,3,8,37.5,0,0,,0,0.0,0.0,0,1,0,0,2
9,Glen Johnson,8.0,eng ENG,WB,33-038,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
10,Kevin Wimmer,5.0,at AUT,CB,24-319,90,14,18,77.8,313,103,4,5,80.0,8,9,88.9,2,4,50.0,0,0.0,0.0,0,2,0,0,2
11,Geoff Cameron,20.0,us USA,CB,32-081,90,22,33,66.7,413,246,10,12,83.3,10,12,83.3,2,8,25.0,0,0.0,0.0,1,3,0,0,2
12,Kurt Zouma,6.0,fr FRA,CB,22-338,90,11,18,61.1,243,137,3,4,75.0,7,11,63.6,1,2,50.0,0,0.0,0.0,0,0,0,0,0
13,Jack Butland,1.0,eng ENG,GK,24-204,90,11,33,33.3,570,550,1,1,100.0,2,3,66.7,8,28,28.6,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,189,295,64.1,3745,1928,84,107,78.5,77,108,71.3,27,67,40.3,2,1.4,0.5,9,13,5,1,22
