,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Saido Berahino,9.0,bi BDI,FW,24-057,69,0,0,0,1,0,0,0,0,16,0,0,1,0.8,0.0,0.0,3,0,8,12,66.7,1,12,1,0,0
1,Peter Crouch,25.0,eng ENG,FW,36-243,21,1,0,0,0,1,1,0,0,11,0,0,0,0.9,0.9,0.0,0,0,3,6,50.0,1,5,0,0,0
2,Eric Maxim Choupo-Moting,10.0,cm CMR,AM,28-191,90,0,1,0,0,5,2,0,0,42,0,2,0,0.4,0.4,0.9,4,1,16,22,72.7,2,24,2,2,0
3,Xherdan Shaqiri,22.0,ch SUI,AM,25-355,86,0,1,0,0,1,1,0,0,41,0,0,0,0.1,0.1,0.3,8,1,24,36,66.7,4,24,4,1,0
4,Ibrahim Afellay,14.0,nl NED,AM,31-181,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,0
5,Darren Fletcher,24.0,sct SCO,CM,33-241,90,0,0,0,0,2,0,0,0,33,2,1,0,0.1,0.1,0.0,4,1,16,25,64.0,1,17,0,1,1
6,Joe Allen,4.0,wls WAL,CM,27-200,90,0,0,0,0,2,0,1,0,54,5,3,3,0.1,0.1,0.0,0,0,26,32,81.3,5,23,0,2,1
7,Erik Pieters,3.0,nl NED,WB,29-054,90,0,0,0,0,0,0,0,0,45,2,1,2,0.0,0.0,0.1,3,0,25,36,69.4,2,21,2,0,0
8,Mame Biram Diouf,18.0,sn SEN,WB,29-288,89,1,0,0,0,3,1,0,0,40,5,1,2,0.2,0.2,0.0,2,0,13,22,59.1,2,14,1,0,0
9,Glen Johnson,8.0,eng ENG,WB,33-038,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
10,Kevin Wimmer,5.0,at AUT,CB,24-319,90,0,0,0,0,0,0,0,0,26,0,0,3,0.0,0.0,0.0,2,0,14,18,77.8,2,11,0,0,0
11,Geoff Cameron,20.0,us USA,CB,32-081,90,0,0,0,0,1,0,0,0,45,0,1,2,0.1,0.1,0.0,2,0,22,33,66.7,2,17,1,2,2
12,Kurt Zouma,6.0,fr FRA,CB,22-338,90,0,0,0,0,1,0,0,0,38,0,3,2,0.0,0.0,0.0,0,0,11,18,61.1,0,9,0,0,0
13,Jack Butland,1.0,eng ENG,GK,24-204,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,11,33,33.3,0,10,0,0,0
14,14 Players,,,,,990,2,2,0,1,16,5,1,0,429,14,12,15,2.7,1.9,1.4,28,3,189,295,64.1,22,188,11,8,4
