,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Joelinton,9.0,br BRA,FW,24-105,89,1,1,0,0,7,3,0,0,53,4,2,0,0.6,0.6,0.4,4,2,22,35,62.9,2,29,1,4,2
1,Fabian Schär,5.0,ch SUI,"CB,FW",28-343,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
2,Callum Wilson,13.0,eng ENG,FW,28-274,90,1,1,0,0,2,1,0,0,32,0,0,0,0.5,0.5,0.1,5,2,15,22,68.2,1,18,1,1,1
3,Miguel Almirón,24.0,py PAR,LM,26-291,67,0,0,0,0,0,0,0,0,31,2,0,1,0.0,0.0,0.0,1,0,17,25,68.0,3,18,1,0,0
4,Matt Ritchie,11.0,sct SCO,LM,31-078,23,0,0,0,0,1,1,0,0,13,0,0,0,0.0,0.0,0.2,3,0,7,10,70.0,1,6,2,0,0
5,Jonjo Shelvey,8.0,eng ENG,CM,28-274,90,0,0,0,0,2,1,0,0,58,4,0,0,0.1,0.1,0.1,6,0,35,50,70.0,2,29,1,1,1
6,Sean Longstaff,36.0,eng ENG,CM,23-028,90,0,0,0,0,1,0,1,0,50,3,3,0,0.0,0.0,0.0,2,0,36,39,92.3,10,16,1,0,0
7,Jeff Hendrick,16.0,ie IRL,RM,28-301,90,0,0,0,0,0,0,0,0,28,1,0,1,0.0,0.0,0.0,1,0,18,25,72.0,4,10,0,0,0
8,Jamal Lewis,15.0,nir NIR,LB,22-307,90,0,0,0,0,1,1,0,0,44,3,2,0,0.0,0.0,0.1,2,0,30,37,81.1,1,19,0,0,0
9,Ciaran Clark,2.0,ie IRL,CB,31-062,90,0,0,0,0,0,0,0,0,60,1,3,0,0.0,0.0,0.0,0,0,38,50,76.0,1,26,1,0,0
10,Federico Fernández,18.0,ar ARG,CB,31-280,90,0,0,0,0,0,0,1,0,57,0,1,2,0.0,0.0,0.0,1,0,35,45,77.8,3,19,0,0,0
11,Javier Manquillo,19.0,es ESP,RB,26-206,90,0,0,0,0,0,0,0,0,61,6,1,0,0.0,0.0,0.0,1,0,33,48,68.8,0,22,0,2,0
12,Karl Darlow,26.0,eng ENG,GK,30-050,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,20,34,58.8,0,16,0,0,0
13,13 Players,,,,,990,2,2,0,0,14,7,2,0,524,24,12,4,1.3,1.3,1.0,26,4,306,420,72.9,28,228,8,8,4
