,num,joueur
0,,Brad Guzan
1,,Ciaran Clark
2,,Antonio Luna
3,,Gabriel Agbonlahor
4,,Aleksandar Tonev
5,,Nathan Baker
6,,Leandro Bacuna
7,,Matthew Lowton
8,,Andreas Weimann
9,,Ashley Westwood
10,,Fabian Delph
