,num,joueur
0,,Stephen Carr
1,,Keith Fahey
2,,Liam Ridgewell
3,,Scott Dann
4,,Barry Ferguson
5,,Alexander Hleb
6,,Matt Derbyshire
7,,Craig Gardner
8,,Cameron Jerome
9,,
10,,Maik Taylor
