,num,joueur
0,,Allan McGregor
1,,Maynor Figueroa
2,,Jake Livermore
3,,Shane Long
4,,David Meyler
5,,Ahmed Elmohamady
6,,Curtis Davies
7,,Tom Huddlestone
8,,Nikica Jelavić
9,,Alex Bruce
10,,Liam Rosenior
