,num,joueur
0,3,Joe Bennett
1,5,Bruno Ecuele Manga
2,8,Joe Ralls
3,13,Callum Paterson
4,19,Nathaniel Mendez-Laing
5,21,Víctor Camarasa
6,22,Sol Bamba
7,29,Oumar Niasse
8,33,Junior Hoilett
9,,
10,12,Alex Smithies
