,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Oliver Burke,14.0,sct SCO,FW,23-173,73,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0
1,Billy Sharp,10.0,eng ENG,FW,34-235,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,David McGoldrick,17.0,ie IRL,FW,32-303,73,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
3,Oliver McBurnie,9.0,sct SCO,FW,24-115,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
4,Ben Osborn,23.0,eng ENG,CM,26-053,90,4,1,1,1,2,1,3,33.3,2,2,0,2,0,4,0,0
5,Sander Berge,8.0,no NOR,CM,22-226,90,2,0,0,1,1,0,0,,0,0,0,0,0,2,0,0
6,John Lundstram,7.0,eng ENG,CM,26-222,63,2,1,1,0,1,1,2,50.0,1,1,1,0,0,2,0,0
7,Oliver Norwood,16.0,nir NIR,CM,29-168,27,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
8,Enda Stevens,3.0,ie IRL,WB,30-080,90,6,5,5,1,0,2,2,100.0,0,1,1,0,0,6,5,0
9,George Baldock,2.0,gr GRE,WB,27-202,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,0
10,Jack Robinson,19.0,eng ENG,CB,27-026,90,3,2,1,2,0,2,2,100.0,0,2,0,2,2,5,6,0
11,Ethan Ampadu,22.0,wls WAL,CB,20-013,90,1,0,1,0,0,0,0,,0,1,1,0,2,3,8,0
12,Chris Basham,6.0,eng ENG,CB,32-069,90,4,2,2,1,1,1,1,100.0,0,1,1,0,3,7,3,0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-136,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
14,14 Players,,,,,990,23,11,11,7,5,7,14,50.0,7,13,4,9,7,30,29,0
