,num,joueur
0,,Matt Gilks
1,,Luke Varney
2,,Stephen Crainey
3,,Gary Taylor-Fletcher
4,,Ian Evatt
5,,Alex Baptiste
6,,Craig Cathcart
7,,Charlie Adam
8,,David Vaughan
9,,Elliot Grandin
10,,Brett Ormerod
