,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Islam Slimani,19.0,dz ALG,FW,29-197,90,49,48,0,0,0,0,1,0,0,0,0,0,35,1,3
1,Shinji Okazaki,20.0,jp JPN,FW,31-260,90,31,30,1,0,0,0,1,0,0,0,0,0,28,0,0
2,Marc Albrighton,11.0,eng ENG,LM,28-044,90,41,37,4,1,0,0,9,2,1,1,0,0,24,0,2
3,Matty James,22.0,eng ENG,CM,26-163,85,55,55,0,0,0,0,0,0,0,0,0,0,48,0,0
4,Adrien Silva,14.0,pt POR,CM,28-292,5,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
5,Wilfred Ndidi,25.0,ng NGA,CM,21-016,90,59,59,0,0,0,0,0,0,0,0,0,0,52,0,1
6,Riyad Mahrez,26.0,dz ALG,RM,26-314,76,48,40,6,1,2,0,4,3,2,2,0,0,36,2,0
7,Demarai Gray,7.0,jm JAM,RM,21-187,14,12,10,2,0,0,1,2,1,1,0,1,0,7,0,2
8,Christian Fuchs,28.0,at AUT,LB,31-269,90,70,53,16,0,0,0,3,16,0,0,0,0,54,1,1
9,Harry Maguire,15.0,eng ENG,CB,24-302,90,42,40,2,2,0,0,0,0,0,0,0,0,32,0,0
10,Wes Morgan,5.0,jm JAM,CB,33-345,27,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
11,Aleksandar Dragović,16.0,at AUT,CB,26-301,63,20,20,0,0,0,0,0,0,0,0,0,0,17,0,1
12,Daniel Amartey,18.0,gh GHA,RB,23-011,90,60,49,11,1,0,0,0,10,0,0,0,0,49,0,0
13,Kasper Schmeichel,1.0,dk DEN,GK,31-057,90,37,27,10,4,0,1,0,0,0,0,0,0,24,0,0
14,14 Players,,,,,990,540,484,52,9,2,2,20,32,4,3,1,0,420,4,10
