,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ollie Watkins,11.0,eng ENG,FW,26-073,90,26,24,2,0,1,0,0,0,0,0,0,0,18,0,0
1,Danny Ings,20.0,eng ENG,FW,29-233,68,13,13,0,0,0,1,0,0,0,0,0,0,8,0,0
2,Leon Bailey,31.0,jm JAM,RW,24-216,22,12,11,1,0,1,0,2,0,1,1,0,0,9,0,0
3,Philippe Coutinho,23.0,br BRA,"AM,LW",29-274,90,71,69,2,1,0,0,1,0,0,0,0,0,67,0,0
4,Jacob Ramsey,41.0,eng ENG,"LM,DM",20-289,90,54,54,0,0,0,0,0,0,0,0,0,0,49,0,0
5,John McGinn,7.0,sct SCO,"RM,DM",27-146,90,53,47,6,2,0,0,5,1,3,0,3,0,41,0,0
6,Douglas Luiz,6.0,br BRA,"DM,CM",23-308,78,56,52,4,2,0,0,2,0,2,1,1,0,48,0,0
7,Emi Buendía,10.0,ar ARG,AM,25-078,12,14,14,0,0,1,0,1,0,0,0,0,0,11,0,0
8,Lucas Digne,27.0,fr FRA,LB,28-236,9,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
9,Ashley Young,18.0,eng ENG,LB,36-247,81,50,42,8,1,0,0,7,6,1,1,0,0,40,0,1
10,Tyrone Mings,5.0,eng ENG,CB,29-000,90,47,47,0,0,0,0,0,0,0,0,0,0,40,0,1
11,Calum Chambers,16.0,eng ENG,CB,27-052,90,64,64,0,0,0,0,0,0,0,0,0,0,53,0,1
12,Matty Cash,2.0,pl POL,RB,24-218,90,49,36,13,0,0,1,3,13,0,0,0,0,28,0,0
13,Emiliano Martínez,1.0,ar ARG,GK,29-192,90,33,20,13,3,0,0,0,0,0,0,0,0,28,0,0
14,14 Players,,,,,990,545,496,49,9,3,2,21,20,7,3,4,0,443,0,3
