,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Danny Ings,9.0,eng ENG,FW,30-092,90,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,2,0
1,Leon Bailey,31.0,jm JAM,LW,25-075,70,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2,Jacob Ramsey,41.0,eng ENG,LW,21-148,20,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0
3,Ollie Watkins,11.0,eng ENG,RW,26-297,80,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
4,Cameron Archer,35.0,eng ENG,RW,21-094,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Emi Buendía,10.0,ar ARG,AM,25-302,70,4,3,1,2,1,2,3,66.7,1,2,0,2,0,4,1,0
6,Philippe Coutinho,23.0,br BRA,AM,30-133,20,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
7,Douglas Luiz,6.0,br BRA,DM,24-167,90,3,1,2,0,1,1,3,33.3,2,1,0,1,2,5,0,0
8,Leander Dendoncker,32.0,be BEL,DM,27-191,62,3,1,3,0,0,1,1,100.0,0,3,0,3,2,5,3,0
9,John McGinn,7.0,sct SCO,DM,28-005,28,2,2,2,0,0,1,2,50.0,1,1,0,1,0,2,1,0
10,Ashley Young,18.0,eng ENG,LB,37-106,90,2,1,2,0,0,2,3,66.7,1,3,1,2,3,5,2,0
11,Tyrone Mings,5.0,eng ENG,CB,29-224,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,8,0
12,Ezri Konsa,4.0,eng ENG,CB,25-000,90,3,2,2,1,0,1,1,100.0,0,1,1,0,1,4,6,0
13,Matty Cash,2.0,pl POL,RB,25-077,80,2,1,1,1,0,1,2,50.0,1,1,0,1,1,3,2,0
14,Calum Chambers,16.0,eng ENG,RB,27-276,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
15,Emiliano Martínez,1.0,ar ARG,GK,30-051,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
16,16 Players,,,,,990,20,12,13,5,2,10,21,47.6,11,15,2,13,12,32,25,0
