,num,joueur
0,,Kevin De Bruyne
1,,Ashley Cole
2,,Eden Hazard
3,,Branislav Ivanović
4,,John Terry
5,,Oscar
6,,Ramires
7,,Frank Lampard
8,,Gary Cahill
9,,
10,,Mark Schwarzer
