,num,joueur
0,,Aron Gunnarsson
1,,Fábio
2,,Craig Bellamy
3,,Ben Turner
4,,Kévin Théophile-Catherine
5,,Gary Medel
6,,Jordon Mutch
7,,Steven Caulker
8,,Fraizer Campbell
9,,
10,,Joe Lewis
